unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
10725709,HZ484478,2016-10-21 11:00:00.000000 UTC,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,FEDERAL BUILDING,false,false,111,1,42,32,08A,1175800.0,1900817.0,2016,2018-02-10 03:50:01.000000 UTC,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
10857991,JA163319,2017-02-22 10:15:00.000000 UTC,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,false,true,111,1,42,32,08A,1175800.0,1900817.0,2017,2018-02-10 03:50:01.000000 UTC,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
1878019,G726393,2001-11-30 09:40:00.000000 UTC,005XX W MONROE ST,0560,ASSAULT,SIMPLE,RESTAURANT,true,false,111,1,,,08A,1172840.0,1899791.0,2001,2015-08-17 03:03:40.000000 UTC,41.880461428,-87.640806568,"(41.880461428, -87.640806568)"
4163013,HL494731,2005-07-19 05:30:00.000000 UTC,001XX S CANAL ST,0560,ASSAULT,SIMPLE,DRUG STORE,false,false,111,1,2,28,08A,1173162.0,1899653.0,2005,2018-02-28 03:56:25.000000 UTC,41.880075611,-87.639628321,"(41.880075611, -87.639628321)"
8847668,HV520782,2012-10-16 10:30:00.000000 UTC,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,STREET,false,true,111,1,42,32,08A,1175800.0,1900817.0,2012,2018-02-10 03:50:01.000000 UTC,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
1354838,G057299,2001-01-28 04:35:10.000000 UTC,001XX S CLINTON ST,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,true,false,111,1,,,08A,1172785.0,1899806.0,2001,2015-08-17 03:03:40.000000 UTC,41.880503807,-87.641008076,"(41.880503807, -87.641008076)"
10051683,HY240852,2015-04-22 10:30:00.000000 UTC,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,false,false,111,1,42,32,08A,1175800.0,1900817.0,2015,2018-02-10 03:50:01.000000 UTC,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
7282418,HR698612,2009-12-20 03:15:00.000000 UTC,005XX W MADISON ST,0560,ASSAULT,SIMPLE,OTHER,false,false,111,1,42,28,08A,1173039.0,1900311.0,2009,2018-02-28 03:56:25.000000 UTC,41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
11795230,JC393498,2019-08-15 12:15:00.000000 UTC,0000X W WACKER DR,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,111,1,42,32,08A,1176210.0,1902134.0,2019,2019-08-22 03:44:32.000000 UTC,41.886815464,-87.628361716,"(41.886815464, -87.628361716)"
10219623,HY406182,2015-09-01 03:30:00.000000 UTC,0000X W RANDOLPH ST,0560,ASSAULT,SIMPLE,STREET,false,false,111,1,42,32,08A,1175789.0,1901280.0,2015,2018-02-10 03:50:01.000000 UTC,41.88448152,-87.629933429,"(41.88448152, -87.629933429)"
10445182,HZ183351,2016-03-11 12:00:00.000000 UTC,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,false,false,111,1,42,32,08A,1175800.0,1900817.0,2016,2018-02-10 03:50:01.000000 UTC,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
11300831,JB244736,2018-05-01 02:40:00.000000 UTC,0000X W RANDOLPH ST,0560,ASSAULT,SIMPLE,STREET,false,false,111,1,42,32,08A,1176046.0,1901283.0,2018,2018-05-08 03:56:32.000000 UTC,41.884483968,-87.628989611,"(41.884483968, -87.628989611)"
9259048,HW404418,2013-08-12 12:15:00.000000 UTC,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,OTHER,false,true,111,1,42,32,08A,1175800.0,1900817.0,2013,2018-02-10 03:50:01.000000 UTC,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
11887616,JC505313,2019-11-10 10:26:00.000000 UTC,0000X W RANDOLPH ST,0560,ASSAULT,SIMPLE,RESTAURANT,false,false,111,1,42,32,08A,1176157.0,1901285.0,2019,2019-11-17 03:42:22.000000 UTC,41.884486956,-87.628581948,"(41.884486956, -87.628581948)"
11865166,JC477849,2019-10-18 08:21:00.000000 UTC,001XX N STATE ST,0560,ASSAULT,SIMPLE,OTHER,false,true,111,1,42,32,08A,1176352.0,1900918.0,2019,2019-10-25 03:41:45.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
10552578,HZ299095,2016-06-08 05:45:00.000000 UTC,001XX N WABASH AVE,0560,ASSAULT,SIMPLE,RESTAURANT,false,false,111,1,42,32,08A,1176785.0,1901619.0,2016,2018-02-10 03:50:01.000000 UTC,41.885389294,-87.626265771,"(41.885389294, -87.626265771)"
11254946,JB184105,2018-03-10 09:00:00.000000 UTC,001XX N STATE ST,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,false,false,111,1,42,32,08A,1176352.0,1900927.0,2018,2018-05-04 03:51:04.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
8747792,HV422534,2012-08-09 10:15:00.000000 UTC,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,false,false,111,1,42,32,08A,1175800.0,1900817.0,2012,2018-02-10 03:50:01.000000 UTC,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
8569937,HV244676,2012-03-06 12:00:00.000000 UTC,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,STREET,true,true,111,1,42,32,08A,1175800.0,1900817.0,2012,2016-02-04 06:33:39.000000 UTC,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
9660830,HX310636,2014-06-19 07:05:00.000000 UTC,001XX N STATE ST,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,true,false,111,1,42,32,08A,1176338.0,1901346.0,2014,2018-02-10 03:50:01.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
12364370,JE228696,2021-05-13 11:45:00.000000 UTC,002XX N STATE ST,0560,ASSAULT,SIMPLE,BANK,false,false,111,1,42,32,08A,1176320.0,1902078.0,2021,2021-05-20 03:40:43.000000 UTC,41.886659316,-87.627959462,"(41.886659316, -87.627959462)"
12306473,JE158439,2021-03-03 08:21:00.000000 UTC,0000X E LAKE ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,111,1,42,32,08A,1176981.0,1901745.0,2021,2021-03-10 03:40:55.000000 UTC,41.885730611,-87.625542215,"(41.885730611, -87.625542215)"
12398491,JE270956,2021-06-18 04:40:00.000000 UTC,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,STREET,false,false,111,1,42,32,08A,1175800.0,1900817.0,2021,2021-06-25 03:40:42.000000 UTC,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
4386577,HL679941,2005-10-17 06:00:00.000000 UTC,001XX S CLINTON ST,0610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,false,false,111,1,2,28,05,1172752.0,1899627.0,2005,2018-02-28 03:56:25.000000 UTC,41.88001335,-87.641134549,"(41.88001335, -87.641134549)"
12603559,JF126456,2022-01-28 03:18:00.000000 UTC,001XX N STATE ST,0610,BURGLARY,FORCIBLE ENTRY,DEPARTMENT STORE,false,false,111,1,42,32,05,1176352.0,1900927.0,2022,2023-01-03 03:40:27.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
7313681,HS117898,2010-01-13 07:00:00.000000 UTC,0000X N WACKER DR,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,111,1,42,32,05,1173863.0,1900534.0,2010,2018-02-10 03:50:01.000000 UTC,41.882477553,-87.637028112,"(41.882477553, -87.637028112)"
5759440,HN568327,2007-09-03 03:00:00.000000 UTC,001XX S CLINTON ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,111,1,2,28,05,1172750.0,1899670.0,2007,2018-02-28 03:56:25.000000 UTC,41.880131389,-87.641140619,"(41.880131389, -87.641140619)"
3941255,HL310801,2005-04-21 08:00:00.000000 UTC,003XX W LAKE ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,111,1,42,32,05,1174165.0,1901724.0,2005,2018-02-28 03:56:25.000000 UTC,41.885736255,-87.63588366,"(41.885736255, -87.63588366)"
2172352,HH424810,2002-06-03 03:30:00.000000 UTC,005XX W WASHINGTON BLVD,0620,BURGLARY,UNLAWFUL ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,42,28,05,1172571.0,1900778.0,2002,2018-02-10 03:50:01.000000 UTC,41.883175772,-87.641765096,"(41.883175772, -87.641765096)"
3962120,HL329801,2005-05-01 01:00:00.000000 UTC,006XX W MADISON ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,111,1,42,28,05,1172090.0,1900283.0,2005,2018-02-28 03:56:25.000000 UTC,41.881828083,-87.643545951,"(41.881828083, -87.643545951)"
2568623,HJ155009,2003-01-29 06:30:00.000000 UTC,006XX W RANDOLPH ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,42,28,05,1172121.0,1901232.0,2003,2018-02-28 03:56:25.000000 UTC,41.884431517,-87.643404105,"(41.884431517, -87.643404105)"
13265355,JG490315,2023-11-03 12:00:00.000000 UTC,0000X E RANDOLPH ST,0810,THEFT,OVER $500,BANK,false,false,111,1,34,32,06,1176914.0,1901295.0,2023,2023-11-11 03:41:10.000000 UTC,41.884497303,-87.625801874,"(41.884497303, -87.625801874)"
1452925,G179310,2001-03-29 07:30:00.000000 UTC,003XX W WASHINGTON ST,0810,THEFT,OVER $500,ALLEY,false,false,111,1,,,06,1174299.0,1900842.0,2001,2015-08-17 03:03:40.000000 UTC,41.883313005,-87.63541793,"(41.883313005, -87.63541793)"
9690095,HX339687,2014-07-10 03:00:00.000000 UTC,001XX N STATE ST,0810,THEFT,OVER $500,RESTAURANT,false,false,111,1,42,32,06,1176331.0,1901616.0,2014,2018-02-10 03:50:01.000000 UTC,41.885391315,-87.627933013,"(41.885391315, -87.627933013)"
6319073,HP408189,2008-06-21 06:35:00.000000 UTC,006XX W WASHINGTON BLVD,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,42,28,06,1172217.0,1900773.0,2008,2018-02-10 03:50:01.000000 UTC,41.883169873,-87.643065141,"(41.883169873, -87.643065141)"
6208210,HP296804,2008-04-23 09:00:00.000000 UTC,001XX S WACKER DR,0810,THEFT,OVER $500,STREET,false,false,111,1,2,32,06,1173883.0,1899742.0,2008,2018-02-28 03:56:25.000000 UTC,41.88030381,-87.636978269,"(41.88030381, -87.636978269)"
6374586,HP461554,2008-07-18 10:00:00.000000 UTC,007XX W JACKSON BLVD,0810,THEFT,OVER $500,STREET,false,false,111,1,2,28,06,1171693.0,1898875.0,2008,2018-02-10 03:50:01.000000 UTC,41.877973183,-87.645045179,"(41.877973183, -87.645045179)"
6293329,HP383126,2008-06-08 09:00:00.000000 UTC,0000X N DESPLAINES ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,42,28,06,1171929.0,1900340.0,2008,2018-02-28 03:56:25.000000 UTC,41.881988044,-87.644135454,"(41.881988044, -87.644135454)"
10695932,HZ450999,2016-09-26 07:38:00.000000 UTC,0000X E WACKER DR,0810,THEFT,OVER $500,STREET,false,false,111,1,42,32,06,1177080.0,1902693.0,2016,2018-02-10 03:50:01.000000 UTC,41.888329732,-87.625149941,"(41.888329732, -87.625149941)"
10982906,JA308094,2017-06-15 01:15:00.000000 UTC,0000X E LAKE ST,0810,THEFT,OVER $500,RESTAURANT,false,false,111,1,42,32,06,1176991.0,1901746.0,2017,2018-02-10 03:50:01.000000 UTC,41.885733129,-87.625505463,"(41.885733129, -87.625505463)"
12413978,JE289763,2021-07-04 12:00:00.000000 UTC,002XX N STATE ST,0810,THEFT,OVER $500,CTA TRAIN,false,false,111,1,42,32,06,1176327.0,1901797.0,2021,2021-07-11 03:40:13.000000 UTC,41.885888079,-87.627942238,"(41.885888079, -87.627942238)"
2841610,HJ505095,2003-07-19 07:00:00.000000 UTC,002XX N FRANKLIN ST,0810,THEFT,OVER $500,STREET,false,false,111,1,42,32,06,1174289.0,1901906.0,2003,2018-02-10 03:50:01.000000 UTC,41.886232908,-87.635422875,"(41.886232908, -87.635422875)"
1314385,G005518,2001-01-03 10:30:00.000000 UTC,001XX N FRANKLIN ST,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,,,06,1174257.0,1901576.0,2001,2015-08-17 03:03:40.000000 UTC,41.885328082,-87.635550239,"(41.885328082, -87.635550239)"
1368711,G077012,2001-02-06 11:00:00.000000 UTC,005XX W MADISON ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,,,06,1172589.0,1900334.0,2001,2015-08-17 03:03:40.000000 UTC,41.88195701,-87.641712139,"(41.88195701, -87.641712139)"
1487018,G225566,2001-04-20 04:00:00.000000 UTC,004XX W JACKSON BV,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,,,06,1173204.0,1898873.0,2001,2015-08-17 03:03:40.000000 UTC,41.877934309,-87.639497258,"(41.877934309, -87.639497258)"
10143871,HY333083,2015-07-08 06:00:00.000000 UTC,002XX N CLARK ST,0810,THEFT,OVER $500,TAXICAB,false,false,111,1,42,32,06,1175500.0,1901787.0,2015,2018-02-10 03:50:01.000000 UTC,41.885879253,-87.630979425,"(41.885879253, -87.630979425)"
2113984,HH347953,2002-05-03 08:10:00.000000 UTC,005XX W MADISON ST,0810,THEFT,OVER $500,OTHER,false,false,111,1,42,28,06,1173039.0,1900311.0,2002,2018-02-28 03:56:25.000000 UTC,41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
2047521,HH264280,2002-03-22 03:30:00.000000 UTC,005XX W MONROE ST,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,,,06,1172908.0,1899834.0,2002,2018-02-28 03:56:25.000000 UTC,41.880577917,-87.640555606,"(41.880577917, -87.640555606)"
2026666,HH237591,2002-03-08 10:30:00.000000 UTC,005XX W MONROE ST,0810,THEFT,OVER $500,OTHER,false,false,111,1,,,06,1173053.0,1899838.0,2002,2018-02-10 03:50:01.000000 UTC,41.88058568,-87.640023065,"(41.88058568, -87.640023065)"
2102035,HH334428,2002-04-27 08:45:00.000000 UTC,001XX N FRANKLIN ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,42,32,06,1174297.0,1901591.0,2002,2018-02-28 03:56:25.000000 UTC,41.885368351,-87.635402906,"(41.885368351, -87.635402906)"
10984633,JA310251,2017-06-16 12:30:00.000000 UTC,0000X E WACKER DR,0810,THEFT,OVER $500,STREET,false,false,111,1,42,32,06,1176429.0,1902142.0,2017,2018-02-10 03:50:01.000000 UTC,41.886832476,-87.627557257,"(41.886832476, -87.627557257)"
11166622,JA534437,2017-12-02 09:15:00.000000 UTC,003XX N WABASH AVE,0810,THEFT,OVER $500,SIDEWALK,false,false,111,1,42,32,06,1176757.0,1902162.0,2017,2018-02-10 03:50:01.000000 UTC,41.886879948,-87.626352163,"(41.886879948, -87.626352163)"
11063644,JA401901,2017-08-22 04:00:00.000000 UTC,001XX N MICHIGAN AVE,0810,THEFT,OVER $500,SIDEWALK,false,false,111,1,42,32,06,1177276.0,1901405.0,2017,2018-02-10 03:50:01.000000 UTC,41.884790951,-87.624469241,"(41.884790951, -87.624469241)"
6261804,HP348737,2008-05-21 06:30:00.000000 UTC,001XX N FRANKLIN ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,42,32,06,1174318.0,1900863.0,2008,2018-02-28 03:56:25.000000 UTC,41.883370206,-87.635347534,"(41.883370206, -87.635347534)"
6220058,HP307025,2008-04-29 10:15:00.000000 UTC,005XX W ADAMS ST,0810,THEFT,OVER $500,COLLEGE/UNIVERSITY GROUNDS,false,false,111,1,2,28,06,1172571.0,1899358.0,2008,2018-02-28 03:56:25.000000 UTC,41.8792792,-87.641807112,"(41.8792792, -87.641807112)"
8218444,HT452378,2011-08-17 07:00:00.000000 UTC,005XX W RANDOLPH ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,42,28,06,1172544.0,1901236.0,2011,2018-02-10 03:50:01.000000 UTC,41.884433151,-87.641850689,"(41.884433151, -87.641850689)"
8247736,HT482031,2011-09-03 11:00:00.000000 UTC,005XX W LAKE ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,42,28,06,1173022.0,1901708.0,2011,2018-02-10 03:50:01.000000 UTC,41.885717765,-87.640081425,"(41.885717765, -87.640081425)"
8303550,HT537804,2011-10-06 01:30:00.000000 UTC,004XX W JACKSON BLVD,0810,THEFT,OVER $500,STREET,false,false,111,1,2,28,06,1173428.0,1898919.0,2011,2018-02-10 03:50:01.000000 UTC,41.878055564,-87.638673425,"(41.878055564, -87.638673425)"
4660212,HM249221,2006-03-23 06:00:00.000000 UTC,001XX S JEFFERSON ST,0810,THEFT,OVER $500,STREET,false,false,111,1,2,28,06,1172350.0,1899702.0,2006,2018-02-28 03:56:25.000000 UTC,41.880228042,-87.642608414,"(41.880228042, -87.642608414)"
7057870,HR461264,2009-08-02 01:30:00.000000 UTC,003XX W WASHINGTON ST,0810,THEFT,OVER $500,STREET,false,false,111,1,42,32,06,1173890.0,1900798.0,2009,2018-02-28 03:56:25.000000 UTC,41.883201384,-87.636921101,"(41.883201384, -87.636921101)"
11645621,JC212911,2019-04-05 04:05:00.000000 UTC,002XX N MICHIGAN AVE,0810,THEFT,OVER $500,HOTEL/MOTEL,false,false,111,1,42,32,06,1177257.0,1901911.0,2019,2019-04-12 04:08:18.000000 UTC,41.886179873,-87.624523664,"(41.886179873, -87.624523664)"
5503862,HN322210,2007-03-26 09:30:00.000000 UTC,001XX S WACKER DR,0810,THEFT,OVER $500,SIDEWALK,false,false,111,1,2,32,06,1173883.0,1899742.0,2007,2018-02-28 03:56:25.000000 UTC,41.88030381,-87.636978269,"(41.88030381, -87.636978269)"
2737809,HJ371438,2003-04-21 05:00:00.000000 UTC,002XX S DESPLAINES ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,2,28,06,1171964.0,1899288.0,2003,2018-02-28 03:56:25.000000 UTC,41.879100515,-87.644037961,"(41.879100515, -87.644037961)"
3005297,HJ710373,2003-10-22 11:25:00.000000 UTC,001XX N WACKER DR,0810,THEFT,OVER $500,STREET,false,false,111,1,42,32,06,1173911.0,1901340.0,2003,2018-02-28 03:56:25.000000 UTC,41.884688197,-87.636827836,"(41.884688197, -87.636827836)"
1526871,G271278,2001-04-27 04:30:00.000000 UTC,001XX S RIVERSIDE PZ,0810,THEFT,OVER $500,STREET,false,false,111,1,,,06,1173387.0,1899599.0,2001,2015-08-17 03:03:40.000000 UTC,41.879922438,-87.638803761,"(41.879922438, -87.638803761)"
1555891,G312222,2001-05-30 12:30:00.000000 UTC,005XX W MADISON ST,0810,THEFT,OVER $500,RESTAURANT,false,false,111,1,,,06,1172543.0,1900253.0,2001,2015-08-17 03:03:40.000000 UTC,41.881735758,-87.641883445,"(41.881735758, -87.641883445)"
1626593,G406101,2001-06-04 12:00:00.000000 UTC,005XX W MADISON ST,0810,THEFT,OVER $500,STREET,false,false,111,1,,,06,1173120.0,1900351.0,2001,2015-08-17 03:03:40.000000 UTC,41.881991899,-87.639761826,"(41.881991899, -87.639761826)"
1649154,G431693,2001-07-23 04:29:03.000000 UTC,001XX S CLINTON ST,0810,THEFT,OVER $500,HOTEL/MOTEL,true,false,111,1,,,06,1172785.0,1899806.0,2001,2015-08-17 03:03:40.000000 UTC,41.880503807,-87.641008076,"(41.880503807, -87.641008076)"
1575093,G340056,2001-06-12 12:00:00.000000 UTC,0000X S DESPLAINES ST,0810,THEFT,OVER $500,STREET,false,false,111,1,,,06,1171899.0,1900053.0,2001,2015-08-17 03:03:40.000000 UTC,41.881201158,-87.644254075,"(41.881201158, -87.644254075)"
10362453,HY554058,2015-12-29 05:15:00.000000 UTC,0000X E WASHINGTON ST,0810,THEFT,OVER $500,OTHER,false,false,111,1,42,32,06,1177144.0,1900833.0,2015,2018-02-10 03:50:01.000000 UTC,41.883224344,-87.624971297,"(41.883224344, -87.624971297)"
11132595,JA489745,2017-10-25 07:00:00.000000 UTC,001XX N STATE ST,0810,THEFT,OVER $500,OTHER,false,false,111,1,42,32,06,1176352.0,1900918.0,2017,2018-02-10 03:50:01.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
11399322,JB374526,2018-08-01 02:25:00.000000 UTC,003XX N MICHIGAN AVE,0810,THEFT,OVER $500,STREET,false,false,111,1,42,32,06,1177246.0,1902333.0,2018,2018-08-08 04:16:44.000000 UTC,41.887338112,-87.624551258,"(41.887338112, -87.624551258)"
2347449,HH602451,2002-08-23 12:00:00.000000 UTC,006XX W MADISON ST,0810,THEFT,OVER $500,STREET,false,false,111,1,42,28,06,,,2002,2015-08-17 03:03:40.000000 UTC,,,
2185911,HH444954,2002-06-14 07:25:00.000000 UTC,002XX S CANAL ST,0810,THEFT,OVER $500,OTHER RAILROAD PROP / TRAIN DEPOT,false,false,111,1,2,28,06,1173177.0,1899236.0,2002,2018-02-28 03:56:25.000000 UTC,41.878931004,-87.639585621,"(41.878931004, -87.639585621)"
2372887,HH678060,2002-09-28 10:50:00.000000 UTC,001XX S DESPLAINES ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,2,28,06,,,2002,2015-08-17 03:03:40.000000 UTC,,,
8409213,HT642094,2011-12-06 12:00:00.000000 UTC,003XX S DESPLAINES ST,0810,THEFT,OVER $500,OTHER,false,false,111,1,2,28,06,1171979.0,1898825.0,2011,2018-02-10 03:50:01.000000 UTC,41.877829681,-87.643996539,"(41.877829681, -87.643996539)"
8464636,HV141382,2012-02-01 06:30:00.000000 UTC,003XX S CANAL ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,2,28,06,1173190.0,1898749.0,2012,2018-02-10 03:50:01.000000 UTC,41.877594356,-87.639552342,"(41.877594356, -87.639552342)"
4756726,HM368991,2006-05-23 09:50:00.000000 UTC,003XX S CANAL ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,2,28,06,1173190.0,1898749.0,2006,2018-02-28 03:56:25.000000 UTC,41.877594356,-87.639552342,"(41.877594356, -87.639552342)"
4921615,HM537944,2006-08-13 12:00:00.000000 UTC,006XX W LAKE ST,0810,THEFT,OVER $500,STREET,false,false,111,1,27,28,06,1171669.0,1901689.0,2006,2018-02-28 03:56:25.000000 UTC,41.885695514,-87.645050435,"(41.885695514, -87.645050435)"
12928771,JF517780,2022-12-20 04:54:00.000000 UTC,001XX N STATE ST,0810,THEFT,OVER $500,DEPARTMENT STORE,true,false,111,1,42,32,06,1176352.0,1900927.0,2022,2023-01-03 03:40:27.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
3830898,HL201455,2005-02-25 09:00:00.000000 UTC,001XX N JEFFERSON ST,0810,THEFT,OVER $500,STREET,false,false,111,1,42,28,06,1172313.0,1900889.0,2005,2018-02-28 03:56:25.000000 UTC,41.883486065,-87.642709199,"(41.883486065, -87.642709199)"
3881416,HL257391,2005-03-26 06:00:00.000000 UTC,001XX S DESPLAINES ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,2,28,06,1171957.0,1899519.0,2005,2018-02-28 03:56:25.000000 UTC,41.879734548,-87.644056852,"(41.879734548, -87.644056852)"
1698922,G495151,2001-08-19 02:30:00.000000 UTC,005XX W MADISON ST,0810,THEFT,OVER $500,STREET,false,false,111,1,,,06,1172543.0,1900253.0,2001,2015-08-17 03:03:40.000000 UTC,41.881735758,-87.641883445,"(41.881735758, -87.641883445)"
1763149,G579006,2001-09-25 05:30:00.000000 UTC,003XX N ORLEANS ST,0810,THEFT,OVER $500,OTHER,false,false,111,1,,,06,1174259.0,1902276.0,2001,2015-08-17 03:03:40.000000 UTC,41.887248879,-87.635521992,"(41.887248879, -87.635521992)"
1863542,G708073,2001-11-24 02:00:00.000000 UTC,006XX W ADAMS ST,0810,THEFT,OVER $500,STREET,false,false,111,1,,,06,1171983.0,1899306.0,2001,2015-08-17 03:03:40.000000 UTC,41.879149489,-87.643967666,"(41.879149489, -87.643967666)"
2972625,HJ668451,2003-10-02 10:00:00.000000 UTC,006XX W RANDOLPH ST,0810,THEFT,OVER $500,STREET,false,false,111,1,42,28,06,1172121.0,1901232.0,2003,2018-02-28 03:56:25.000000 UTC,41.884431517,-87.643404105,"(41.884431517, -87.643404105)"
5647875,HN458164,2007-07-10 08:00:00.000000 UTC,002XX S WACKER DR,0810,THEFT,OVER $500,SIDEWALK,false,false,111,1,2,32,06,1173895.0,1899278.0,2007,2018-02-10 03:50:01.000000 UTC,41.879030298,-87.636948032,"(41.879030298, -87.636948032)"
10470850,HZ209567,2016-04-01 06:45:00.000000 UTC,0000X E RANDOLPH ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,111,1,42,32,06,1176636.0,1901292.0,2016,2018-02-10 03:50:01.000000 UTC,41.884495356,-87.626822806,"(41.884495356, -87.626822806)"
10590673,HZ341639,2016-07-08 10:20:00.000000 UTC,0000X E WACKER DR,0810,THEFT,OVER $500,HOTEL/MOTEL,false,false,111,1,42,32,06,1176971.0,1902537.0,2016,2018-02-10 03:50:01.000000 UTC,41.887904127,-87.625554948,"(41.887904127, -87.625554948)"
11332497,JB286583,2018-05-29 06:40:00.000000 UTC,001XX N MICHIGAN AVE,0810,THEFT,OVER $500,STREET,false,false,111,1,42,32,06,1177286.0,1901176.0,2018,2018-06-05 03:53:03.000000 UTC,41.884162337,-87.624439467,"(41.884162337, -87.624439467)"
8625161,HV298687,2012-05-22 10:00:00.000000 UTC,001XX N GARLAND CT,0810,THEFT,OVER $500,RESIDENCE-GARAGE,false,false,111,1,42,32,06,1177041.0,1901093.0,2012,2016-02-04 06:33:39.000000 UTC,41.88394013,-87.625341638,"(41.88394013, -87.625341638)"
10700516,HZ455826,2016-09-30 01:00:00.000000 UTC,0000X E LAKE ST,0810,THEFT,OVER $500,STREET,false,false,111,1,42,32,06,1177112.0,1901749.0,2016,2018-02-10 03:50:01.000000 UTC,41.885738622,-87.625061041,"(41.885738622, -87.625061041)"
